city,date,service_family,requests
New York City,2023-07-07,sanitation,203
New York City,2023-07-07,transport_public_realm,1568
New York City,2023-07-08,housing_buildings,885
New York City,2023-07-08,information_administration,220
New York City,2023-07-08,noise,1577
New York City,2023-07-08,other,4008
New York City,2023-07-08,sanitation,149
New York City,2023-07-08,transport_public_realm,1572
New York City,2023-07-09,housing_buildings,807
New York City,2023-07-09,information_administration,271
New York City,2023-07-09,noise,1530
New York City,2023-07-09,other,3877
New York City,2023-07-09,sanitation,151
New York City,2023-07-09,transport_public_realm,1333
New York City,2023-07-10,housing_buildings,1319
New York City,2023-07-10,information_administration,375
New York City,2023-07-10,noise,795
New York City,2023-07-10,other,5410
New York City,2023-07-10,sanitation,250
New York City,2023-07-10,transport_public_realm,1632
New York City,2023-07-11,housing_buildings,1304
New York City,2023-07-11,information_administration,398
New York City,2023-07-11,noise,740
New York City,2023-07-11,other,5258
New York City,2023-07-11,sanitation,241
New York City,2023-07-11,transport_public_realm,1670
New York City,2023-07-12,housing_buildings,1383
New York City,2023-07-12,information_administration,386
New York City,2023-07-12,noise,865
New York City,2023-07-12,other,5213
New York City,2023-07-12,sanitation,236
New York City,2023-07-12,transport_public_realm,1679
New York City,2023-07-13,housing_buildings,1281
New York City,2023-07-13,information_administration,401
New York City,2023-07-13,noise,799
New York City,2023-07-13,other,5232
New York City,2023-07-13,sanitation,219
New York City,2023-07-13,transport_public_realm,1751
New York City,2023-07-14,housing_buildings,1072
New York City,2023-07-14,information_administration,420
New York City,2023-07-14,noise,937
New York City,2023-07-14,other,4876
New York City,2023-07-14,sanitation,187
New York City,2023-07-14,transport_public_realm,1600
New York City,2023-07-15,housing_buildings,837
New York City,2023-07-15,information_administration,202
New York City,2023-07-15,noise,1521
New York City,2023-07-15,other,3779
New York City,2023-07-15,sanitation,129
New York City,2023-07-15,transport_public_realm,1387
New York City,2023-07-16,housing_buildings,938
New York City,2023-07-16,information_administration,188
New York City,2023-07-16,noise,1458
New York City,2023-07-16,other,3583
New York City,2023-07-16,sanitation,148
New York City,2023-07-16,transport_public_realm,1350
New York City,2023-07-17,housing_buildings,1473
New York City,2023-07-17,information_administration,481
New York City,2023-07-17,noise,855
New York City,2023-07-17,other,5304
New York City,2023-07-17,sanitation,254
New York City,2023-07-17,transport_public_realm,1633
New York City,2023-07-18,housing_buildings,1428
New York City,2023-07-18,information_administration,392
New York City,2023-07-18,noise,694
New York City,2023-07-18,other,5504
New York City,2023-07-18,sanitation,220
New York City,2023-07-18,transport_public_realm,1488
New York City,2023-07-19,housing_buildings,1078
New York City,2023-07-19,information_administration,326
New York City,2023-07-19,noise,813
New York City,2023-07-19,other,5634
New York City,2023-07-19,sanitation,257
New York City,2023-07-19,transport_public_realm,1529
New York City,2023-07-20,housing_buildings,1104
New York City,2023-07-20,information_administration,315
New York City,2023-07-20,noise,1128
New York City,2023-07-20,other,5366
New York City,2023-07-20,sanitation,225
New York City,2023-07-20,transport_public_realm,1632
New York City,2023-07-21,housing_buildings,1093
New York City,2023-07-21,information_administration,269
New York City,2023-07-21,noise,1141
New York City,2023-07-21,other,4891
New York City,2023-07-21,sanitation,167
New York City,2023-07-21,transport_public_realm,1715
New York City,2023-07-22,housing_buildings,720
New York City,2023-07-22,information_administration,249
New York City,2023-07-22,noise,1854
New York City,2023-07-22,other,3886
New York City,2023-07-22,sanitation,131
New York City,2023-07-22,transport_public_realm,1917
New York City,2023-07-23,housing_buildings,713
New York City,2023-07-23,information_administration,255
New York City,2023-07-23,noise,2215
New York City,2023-07-23,other,3991
New York City,2023-07-23,sanitation,170
New York City,2023-07-23,transport_public_realm,2097
New York City,2023-07-24,housing_buildings,1204
New York City,2023-07-24,information_administration,352
New York City,2023-07-24,noise,938
New York City,2023-07-24,other,5451
New York City,2023-07-24,sanitation,255
New York City,2023-07-24,transport_public_realm,1792
New York City,2023-07-25,housing_buildings,1295
New York City,2023-07-25,information_administration,453
New York City,2023-07-25,noise,753
New York City,2023-07-25,other,5596
New York City,2023-07-25,sanitation,239
New York City,2023-07-25,transport_public_realm,1402
New York City,2023-07-26,housing_buildings,1228
New York City,2023-07-26,information_administration,347
New York City,2023-07-26,noise,722
New York City,2023-07-26,other,5277
New York City,2023-07-26,sanitation,274
New York City,2023-07-26,transport_public_realm,1525
New York City,2023-07-27,housing_buildings,1496
New York City,2023-07-27,information_administration,417
New York City,2023-07-27,noise,847
New York City,2023-07-27,other,5104
New York City,2023-07-27,sanitation,188
New York City,2023-07-27,transport_public_realm,1469
New York City,2023-07-28,housing_buildings,1497
New York City,2023-07-28,information_administration,331
New York City,2023-07-28,noise,913
New York City,2023-07-28,other,4892
New York City,2023-07-28,sanitation,212
New York City,2023-07-28,transport_public_realm,1725
New York City,2023-07-29,housing_buildings,1083
New York City,2023-07-29,information_administration,255
New York City,2023-07-29,noise,1437
New York City,2023-07-29,other,4048
New York City,2023-07-29,sanitation,152
New York City,2023-07-29,transport_public_realm,1541
New York City,2023-07-30,housing_buildings,817
New York City,2023-07-30,information_administration,202
New York City,2023-07-30,noise,1973
New York City,2023-07-30,other,3930
New York City,2023-07-30,sanitation,159
New York City,2023-07-30,transport_public_realm,2232
New York City,2023-07-31,housing_buildings,1221
New York City,2023-07-31,information_administration,401
New York City,2023-07-31,noise,911
New York City,2023-07-31,other,5298
New York City,2023-07-31,sanitation,288
New York City,2023-07-31,transport_public_realm,1808
New York City,2023-08-01,housing_buildings,1129
New York City,2023-08-01,information_administration,468
New York City,2023-08-01,noise,972
New York City,2023-08-01,other,5379
New York City,2023-08-01,sanitation,252
New York City,2023-08-01,transport_public_realm,1616
New York City,2023-08-02,housing_buildings,1007
New York City,2023-08-02,information_administration,359
New York City,2023-08-02,noise,923
New York City,2023-08-02,other,5141
New York City,2023-08-02,sanitation,223
New York City,2023-08-02,transport_public_realm,1640
New York City,2023-08-03,housing_buildings,923
New York City,2023-08-03,information_administration,344
New York City,2023-08-03,noise,937
New York City,2023-08-03,other,5112
New York City,2023-08-03,sanitation,203
New York City,2023-08-03,transport_public_realm,1654
New York City,2023-08-04,housing_buildings,834
New York City,2023-08-04,information_administration,270
New York City,2023-08-04,noise,1230
New York City,2023-08-04,other,4770
New York City,2023-08-04,sanitation,220
New York City,2023-08-04,transport_public_realm,1768
New York City,2023-08-05,housing_buildings,624
New York City,2023-08-05,information_administration,200
New York City,2023-08-05,noise,2150
New York City,2023-08-05,other,3744
New York City,2023-08-05,sanitation,128
New York City,2023-08-05,transport_public_realm,1980
New York City,2023-08-06,housing_buildings,616
New York City,2023-08-06,information_administration,216
New York City,2023-08-06,noise,2074
New York City,2023-08-06,other,3658
New York City,2023-08-06,sanitation,149
New York City,2023-08-06,transport_public_realm,2145
New York City,2023-08-07,housing_buildings,1064
New York City,2023-08-07,information_administration,361
New York City,2023-08-07,noise,860
New York City,2023-08-07,other,5085
New York City,2023-08-07,sanitation,205
New York City,2023-08-07,transport_public_realm,1466
New York City,2023-08-08,housing_buildings,984
New York City,2023-08-08,information_administration,335
New York City,2023-08-08,noise,787
New York City,2023-08-08,other,5255
New York City,2023-08-08,sanitation,230
New York City,2023-08-08,transport_public_realm,1606
New York City,2023-08-09,housing_buildings,975
New York City,2023-08-09,information_administration,345
New York City,2023-08-09,noise,1016
New York City,2023-08-09,other,5077
New York City,2023-08-09,sanitation,241
New York City,2023-08-09,transport_public_realm,1593
New York City,2023-08-10,housing_buildings,1069
New York City,2023-08-10,information_administration,365
New York City,2023-08-10,noise,841
New York City,2023-08-10,other,4715
New York City,2023-08-10,sanitation,229
New York City,2023-08-10,transport_public_realm,1291
New York City,2023-08-11,housing_buildings,855
New York City,2023-08-11,information_administration,329
New York City,2023-08-11,noise,1305
New York City,2023-08-11,other,4914
New York City,2023-08-11,sanitation,210
New York City,2023-08-11,transport_public_realm,1727
New York City,2023-08-12,housing_buildings,578
New York City,2023-08-12,information_administration,202
New York City,2023-08-12,noise,2211
New York City,2023-08-12,other,3761
New York City,2023-08-12,sanitation,149
New York City,2023-08-12,transport_public_realm,1832
New York City,2023-08-13,housing_buildings,677
New York City,2023-08-13,information_administration,184
New York City,2023-08-13,noise,2249
New York City,2023-08-13,other,3792
New York City,2023-08-13,sanitation,186
New York City,2023-08-13,transport_public_realm,1838
New York City,2023-08-14,housing_buildings,1094
New York City,2023-08-14,information_administration,338
New York City,2023-08-14,noise,1010
New York City,2023-08-14,other,5345
New York City,2023-08-14,sanitation,265
New York City,2023-08-14,transport_public_realm,1651
New York City,2023-08-15,housing_buildings,1164
New York City,2023-08-15,information_administration,348
New York City,2023-08-15,noise,981
New York City,2023-08-15,other,5128
New York City,2023-08-15,sanitation,259
New York City,2023-08-15,transport_public_realm,1421
New York City,2023-08-16,housing_buildings,1127
New York City,2023-08-16,information_administration,311
New York City,2023-08-16,noise,945
New York City,2023-08-16,other,5087
New York City,2023-08-16,sanitation,243
New York City,2023-08-16,transport_public_realm,1660
New York City,2023-08-17,housing_buildings,965
New York City,2023-08-17,information_administration,331
New York City,2023-08-17,noise,949
New York City,2023-08-17,other,5103
New York City,2023-08-17,sanitation,264
New York City,2023-08-17,transport_public_realm,1715
New York City,2023-08-18,housing_buildings,1408
New York City,2023-08-18,information_administration,257
New York City,2023-08-18,noise,1363
New York City,2023-08-18,other,4784
New York City,2023-08-18,sanitation,217
New York City,2023-08-18,transport_public_realm,1962
New York City,2023-08-19,housing_buildings,585
New York City,2023-08-19,information_administration,160
New York City,2023-08-19,noise,2370
New York City,2023-08-19,other,3603
New York City,2023-08-19,sanitation,157
New York City,2023-08-19,transport_public_realm,2121
New York City,2023-08-20,housing_buildings,562
New York City,2023-08-20,information_administration,188
New York City,2023-08-20,noise,2192
New York City,2023-08-20,other,3726
New York City,2023-08-20,sanitation,175
New York City,2023-08-20,transport_public_realm,2496
New York City,2023-08-21,housing_buildings,1122
New York City,2023-08-21,information_administration,362
New York City,2023-08-21,noise,1040
New York City,2023-08-21,other,5057
New York City,2023-08-21,sanitation,274
New York City,2023-08-21,transport_public_realm,1647
New York City,2023-08-22,housing_buildings,935
New York City,2023-08-22,information_administration,313
New York City,2023-08-22,noise,854
New York City,2023-08-22,other,5169
New York City,2023-08-22,sanitation,214
New York City,2023-08-22,transport_public_realm,1643
New York City,2023-08-23,housing_buildings,921
New York City,2023-08-23,information_administration,342
New York City,2023-08-23,noise,945
New York City,2023-08-23,other,4941
New York City,2023-08-23,sanitation,247
New York City,2023-08-23,transport_public_realm,1643
New York City,2023-08-24,housing_buildings,826
New York City,2023-08-24,information_administration,316
New York City,2023-08-24,noise,810
New York City,2023-08-24,other,4496
New York City,2023-08-24,sanitation,190
New York City,2023-08-24,transport_public_realm,1423
New York City,2023-08-25,housing_buildings,825
New York City,2023-08-25,information_administration,302
New York City,2023-08-25,noise,1082
New York City,2023-08-25,other,4369
New York City,2023-08-25,sanitation,197
New York City,2023-08-25,transport_public_realm,1694
New York City,2023-08-26,housing_buildings,719
New York City,2023-08-26,information_administration,173
New York City,2023-08-26,noise,2061
New York City,2023-08-26,other,3759
New York City,2023-08-26,sanitation,146
New York City,2023-08-26,transport_public_realm,2076
New York City,2023-08-27,housing_buildings,515
New York City,2023-08-27,information_administration,193
New York City,2023-08-27,noise,2072
New York City,2023-08-27,other,3684
New York City,2023-08-27,sanitation,182
New York City,2023-08-27,transport_public_realm,2137
New York City,2023-08-28,housing_buildings,1017
New York City,2023-08-28,information_administration,314
New York City,2023-08-28,noise,913
New York City,2023-08-28,other,5260
New York City,2023-08-28,sanitation,270
New York City,2023-08-28,transport_public_realm,1699
New York City,2023-08-29,housing_buildings,1047
New York City,2023-08-29,information_administration,334
New York City,2023-08-29,noise,890
New York City,2023-08-29,other,5077
New York City,2023-08-29,sanitation,250
New York City,2023-08-29,transport_public_realm,1579
New York City,2023-08-30,housing_buildings,1001
New York City,2023-08-30,information_administration,346
New York City,2023-08-30,noise,952
New York City,2023-08-30,other,5047
New York City,2023-08-30,sanitation,214
New York City,2023-08-30,transport_public_realm,1581
New York City,2023-08-31,housing_buildings,891
New York City,2023-08-31,information_administration,307
New York City,2023-08-31,noise,1041
New York City,2023-08-31,other,4830
New York City,2023-08-31,sanitation,210
New York City,2023-08-31,transport_public_realm,1689
New York City,2023-09-01,housing_buildings,778
New York City,2023-09-01,information_administration,285
New York City,2023-09-01,noise,1224
New York City,2023-09-01,other,4656
New York City,2023-09-01,sanitation,156
New York City,2023-09-01,transport_public_realm,1770
New York City,2023-09-02,housing_buildings,523
New York City,2023-09-02,information_administration,164
New York City,2023-09-02,noise,2069
New York City,2023-09-02,other,3717
New York City,2023-09-02,sanitation,141
New York City,2023-09-02,transport_public_realm,2044
New York City,2023-09-03,housing_buildings,473
New York City,2023-09-03,information_administration,191
New York City,2023-09-03,noise,2216
New York City,2023-09-03,other,3491
New York City,2023-09-03,sanitation,120
New York City,2023-09-03,transport_public_realm,2061
New York City,2023-09-04,housing_buildings,587
New York City,2023-09-04,information_administration,198
New York City,2023-09-04,noise,1667
New York City,2023-09-04,other,3738
New York City,2023-09-04,sanitation,169
New York City,2023-09-04,transport_public_realm,1889
New York City,2023-09-05,housing_buildings,1100
New York City,2023-09-05,information_administration,383
New York City,2023-09-05,noise,816
New York City,2023-09-05,other,5657
New York City,2023-09-05,sanitation,240
New York City,2023-09-05,transport_public_realm,1578
New York City,2023-09-06,housing_buildings,1249
New York City,2023-09-06,information_administration,349
New York City,2023-09-06,noise,754
New York City,2023-09-06,other,5496
New York City,2023-09-06,sanitation,241
New York City,2023-09-06,transport_public_realm,1436
New York City,2023-09-07,housing_buildings,1281
New York City,2023-09-07,information_administration,335
New York City,2023-09-07,noise,818
New York City,2023-09-07,other,5742
New York City,2023-09-07,sanitation,244
New York City,2023-09-07,transport_public_realm,1470
New York City,2023-09-08,housing_buildings,1040
New York City,2023-09-08,information_administration,358
New York City,2023-09-08,noise,1171
New York City,2023-09-08,other,5298
New York City,2023-09-08,sanitation,241
New York City,2023-09-08,transport_public_realm,1457
New York City,2023-09-09,housing_buildings,728
New York City,2023-09-09,information_administration,196
New York City,2023-09-09,noise,1873
New York City,2023-09-09,other,4267
New York City,2023-09-09,sanitation,156
New York City,2023-09-09,transport_public_realm,1489
New York City,2023-09-10,housing_buildings,773
New York City,2023-09-10,information_administration,206
New York City,2023-09-10,noise,1658
New York City,2023-09-10,other,3865
New York City,2023-09-10,sanitation,179
New York City,2023-09-10,transport_public_realm,1358
New York City,2023-09-11,housing_buildings,1482
New York City,2023-09-11,information_administration,372
New York City,2023-09-11,noise,1041
New York City,2023-09-11,other,5669
New York City,2023-09-11,sanitation,237
New York City,2023-09-11,transport_public_realm,1483
New York City,2023-09-12,housing_buildings,1208
New York City,2023-09-12,information_administration,349
New York City,2023-09-12,noise,960
New York City,2023-09-12,other,5947
New York City,2023-09-12,sanitation,259
New York City,2023-09-12,transport_public_realm,1745
New York City,2023-09-13,housing_buildings,1004
New York City,2023-09-13,information_administration,349
New York City,2023-09-13,noise,868
New York City,2023-09-13,other,5521
New York City,2023-09-13,sanitation,240
New York City,2023-09-13,transport_public_realm,1625
New York City,2023-09-14,housing_buildings,982
New York City,2023-09-14,information_administration,327
New York City,2023-09-14,noise,1071
New York City,2023-09-14,other,5395
New York City,2023-09-14,sanitation,251
New York City,2023-09-14,transport_public_realm,1810
New York City,2023-09-15,housing_buildings,813
New York City,2023-09-15,information_administration,272
New York City,2023-09-15,noise,1394
New York City,2023-09-15,other,5075
New York City,2023-09-15,sanitation,187
New York City,2023-09-15,transport_public_realm,1788
New York City,2023-09-16,housing_buildings,495
New York City,2023-09-16,information_administration,186
New York City,2023-09-16,noise,2547
New York City,2023-09-16,other,3780
New York City,2023-09-16,sanitation,164
New York City,2023-09-16,transport_public_realm,2135
New York City,2023-09-17,housing_buildings,517
New York City,2023-09-17,information_administration,241
New York City,2023-09-17,noise,2161
New York City,2023-09-17,other,3911
New York City,2023-09-17,sanitation,162
New York City,2023-09-17,transport_public_realm,1960
New York City,2023-09-18,housing_buildings,1123
New York City,2023-09-18,information_administration,338
New York City,2023-09-18,noise,768
New York City,2023-09-18,other,4948
New York City,2023-09-18,sanitation,206
New York City,2023-09-18,transport_public_realm,1425
New York City,2023-09-19,housing_buildings,1160
New York City,2023-09-19,information_administration,343
New York City,2023-09-19,noise,956
New York City,2023-09-19,other,5583
New York City,2023-09-19,sanitation,234
New York City,2023-09-19,transport_public_realm,1749
New York City,2023-09-20,housing_buildings,1008
New York City,2023-09-20,information_administration,407
New York City,2023-09-20,noise,1056
New York City,2023-09-20,other,5294
New York City,2023-09-20,sanitation,254
New York City,2023-09-20,transport_public_realm,1668
New York City,2023-09-21,housing_buildings,1014
New York City,2023-09-21,information_administration,321
New York City,2023-09-21,noise,1051
New York City,2023-09-21,other,5279
New York City,2023-09-21,sanitation,229
New York City,2023-09-21,transport_public_realm,1790
New York City,2023-09-22,housing_buildings,871
New York City,2023-09-22,information_administration,297
New York City,2023-09-22,noise,1243
New York City,2023-09-22,other,5187
New York City,2023-09-22,sanitation,215
New York City,2023-09-22,transport_public_realm,1843
New York City,2023-09-23,housing_buildings,627
New York City,2023-09-23,information_administration,175
New York City,2023-09-23,noise,1693
New York City,2023-09-23,other,3383
New York City,2023-09-23,sanitation,110
New York City,2023-09-23,transport_public_realm,1019
New York City,2023-09-24,housing_buildings,635
New York City,2023-09-24,information_administration,145
New York City,2023-09-24,noise,1416
New York City,2023-09-24,other,3338
New York City,2023-09-24,sanitation,135
New York City,2023-09-24,transport_public_realm,1018
New York City,2023-09-25,housing_buildings,1085
New York City,2023-09-25,information_administration,291
New York City,2023-09-25,noise,957
New York City,2023-09-25,other,4494
New York City,2023-09-25,sanitation,179
New York City,2023-09-25,transport_public_realm,1110
New York City,2023-09-26,housing_buildings,1089
New York City,2023-09-26,information_administration,339
New York City,2023-09-26,noise,963
New York City,2023-09-26,other,5142
New York City,2023-09-26,sanitation,228
New York City,2023-09-26,transport_public_realm,1438
New York City,2023-09-27,housing_buildings,1005
New York City,2023-09-27,information_administration,321
New York City,2023-09-27,noise,1057
New York City,2023-09-27,other,4982
New York City,2023-09-27,sanitation,206
New York City,2023-09-27,transport_public_realm,1663
New York City,2023-09-28,housing_buildings,1059
New York City,2023-09-28,information_administration,320
New York City,2023-09-28,noise,963
New York City,2023-09-28,other,5039
New York City,2023-09-28,sanitation,210
New York City,2023-09-28,transport_public_realm,1600
New York City,2023-09-29,housing_buildings,9296
New York City,2023-09-29,information_administration,330
New York City,2023-09-29,noise,964
New York City,2023-09-29,other,5934
New York City,2023-09-29,sanitation,153
New York City,2023-09-29,transport_public_realm,1285
New York City,2023-09-30,housing_buildings,2374
New York City,2023-09-30,information_administration,223
New York City,2023-09-30,noise,1851
New York City,2023-09-30,other,4324
New York City,2023-09-30,sanitation,123
New York City,2023-09-30,transport_public_realm,1554
New York City,2023-10-01,housing_buildings,1728
New York City,2023-10-01,information_administration,324
New York City,2023-10-01,noise,2348
New York City,2023-10-01,other,4405
New York City,2023-10-01,sanitation,139
New York City,2023-10-01,transport_public_realm,2343
New York City,2023-10-02,housing_buildings,2832
New York City,2023-10-02,information_administration,505
New York City,2023-10-02,noise,1059
New York City,2023-10-02,other,6612
New York City,2023-10-02,sanitation,271
New York City,2023-10-02,transport_public_realm,2124
New York City,2023-10-03,housing_buildings,2220
New York City,2023-10-03,information_administration,459
New York City,2023-10-03,noise,968
New York City,2023-10-03,other,6753
New York City,2023-10-03,sanitation,258
New York City,2023-10-03,transport_public_realm,1941
New York City,2023-10-04,housing_buildings,1979
New York City,2023-10-04,information_administration,413
New York City,2023-10-04,noise,1043
New York City,2023-10-04,other,6404
New York City,2023-10-04,sanitation,216
New York City,2023-10-04,transport_public_realm,1777
New York City,2023-10-05,housing_buildings,2194
New York City,2023-10-05,information_administration,435
New York City,2023-10-05,noise,958
New York City,2023-10-05,other,6107
New York City,2023-10-05,sanitation,211
New York City,2023-10-05,transport_public_realm,1882
New York City,2023-10-06,housing_buildings,1364
New York City,2023-10-06,information_administration,273
New York City,2023-10-06,noise,1060
New York City,2023-10-06,other,5125
New York City,2023-10-06,sanitation,162
New York City,2023-10-06,transport_public_realm,1613
New York City,2023-10-07,housing_buildings,740
New York City,2023-10-07,information_administration,210
New York City,2023-10-07,noise,1640
New York City,2023-10-07,other,3127
New York City,2023-10-07,sanitation,121
New York City,2023-10-07,transport_public_realm,1177
New York City,2023-10-08,housing_buildings,1020
New York City,2023-10-08,information_administration,153
New York City,2023-10-08,noise,2169
New York City,2023-10-08,other,3091
New York City,2023-10-08,sanitation,102
New York City,2023-10-08,transport_public_realm,1368
New York City,2023-10-09,housing_buildings,1917
New York City,2023-10-09,information_administration,260
New York City,2023-10-09,noise,1265
New York City,2023-10-09,other,4005
New York City,2023-10-09,sanitation,194
New York City,2023-10-09,transport_public_realm,1075
New York City,2023-10-10,housing_buildings,1842
New York City,2023-10-10,information_administration,354
New York City,2023-10-10,noise,974
New York City,2023-10-10,other,4950
New York City,2023-10-10,sanitation,203
New York City,2023-10-10,transport_public_realm,1464
New York City,2023-10-11,housing_buildings,1424
New York City,2023-10-11,information_administration,328
New York City,2023-10-11,noise,1028
New York City,2023-10-11,other,4980
New York City,2023-10-11,sanitation,238
New York City,2023-10-11,transport_public_realm,1619
New York City,2023-10-12,housing_buildings,1180
New York City,2023-10-12,information_administration,282
New York City,2023-10-12,noise,1123
New York City,2023-10-12,other,5017
New York City,2023-10-12,sanitation,175
New York City,2023-10-12,transport_public_realm,1641
New York City,2023-10-13,housing_buildings,1359
New York City,2023-10-13,information_administration,364
New York City,2023-10-13,noise,1464
New York City,2023-10-13,other,4712
New York City,2023-10-13,sanitation,168
New York City,2023-10-13,transport_public_realm,1693
New York City,2023-10-14,housing_buildings,1595
New York City,2023-10-14,information_administration,177
New York City,2023-10-14,noise,1599
New York City,2023-10-14,other,2976
New York City,2023-10-14,sanitation,87
New York City,2023-10-14,transport_public_realm,956
New York City,2023-10-15,housing_buildings,1591
New York City,2023-10-15,information_administration,223
New York City,2023-10-15,noise,1737
New York City,2023-10-15,other,3525
New York City,2023-10-15,sanitation,124
New York City,2023-10-15,transport_public_realm,1122
New York City,2023-10-16,housing_buildings,2502
New York City,2023-10-16,information_administration,353
New York City,2023-10-16,noise,1120
New York City,2023-10-16,other,5185
New York City,2023-10-16,sanitation,185
New York City,2023-10-16,transport_public_realm,1518
New York City,2023-10-17,housing_buildings,2067
New York City,2023-10-17,information_administration,307
New York City,2023-10-17,noise,991
New York City,2023-10-17,other,5333
New York City,2023-10-17,sanitation,235
New York City,2023-10-17,transport_public_realm,1690
New York City,2023-10-18,housing_buildings,1717
New York City,2023-10-18,information_administration,344
New York City,2023-10-18,noise,1089
New York City,2023-10-18,other,5098
New York City,2023-10-18,sanitation,196
New York City,2023-10-18,transport_public_realm,1605
New York City,2023-10-19,housing_buildings,1620
New York City,2023-10-19,information_administration,296
New York City,2023-10-19,noise,1154
New York City,2023-10-19,other,4913
New York City,2023-10-19,sanitation,181
New York City,2023-10-19,transport_public_realm,1701
New York City,2023-10-20,housing_buildings,1359
New York City,2023-10-20,information_administration,288
New York City,2023-10-20,noise,1139
New York City,2023-10-20,other,4241
New York City,2023-10-20,sanitation,168
New York City,2023-10-20,transport_public_realm,1223
New York City,2023-10-21,housing_buildings,959
New York City,2023-10-21,information_administration,176
New York City,2023-10-21,noise,1775
New York City,2023-10-21,other,3605
New York City,2023-10-21,sanitation,109
New York City,2023-10-21,transport_public_realm,1141
New York City,2023-10-22,housing_buildings,1866
New York City,2023-10-22,information_administration,193
New York City,2023-10-22,noise,1678
New York City,2023-10-22,other,3426
New York City,2023-10-22,sanitation,124
New York City,2023-10-22,transport_public_realm,1140
New York City,2023-10-23,housing_buildings,2726
New York City,2023-10-23,information_administration,367
New York City,2023-10-23,noise,956
New York City,2023-10-23,other,5142
New York City,2023-10-23,sanitation,179
New York City,2023-10-23,transport_public_realm,1523
New York City,2023-10-24,housing_buildings,1949
New York City,2023-10-24,information_administration,345
New York City,2023-10-24,noise,979
New York City,2023-10-24,other,5030
New York City,2023-10-24,sanitation,184
New York City,2023-10-24,transport_public_realm,1621
New York City,2023-10-25,housing_buildings,1356
New York City,2023-10-25,information_administration,307
New York City,2023-10-25,noise,1084
New York City,2023-10-25,other,4985
New York City,2023-10-25,sanitation,210
New York City,2023-10-25,transport_public_realm,1562
New York City,2023-10-26,housing_buildings,1192
New York City,2023-10-26,information_administration,327
New York City,2023-10-26,noise,1239
New York City,2023-10-26,other,5057
New York City,2023-10-26,sanitation,130
New York City,2023-10-26,transport_public_realm,1779
New York City,2023-10-27,housing_buildings,988
New York City,2023-10-27,information_administration,299
New York City,2023-10-27,noise,1840
New York City,2023-10-27,other,4851
New York City,2023-10-27,sanitation,137
New York City,2023-10-27,transport_public_realm,1977
New York City,2023-10-28,housing_buildings,550
New York City,2023-10-28,information_administration,169
New York City,2023-10-28,noise,2867
New York City,2023-10-28,other,3548
New York City,2023-10-28,sanitation,87
New York City,2023-10-28,transport_public_realm,1838
New York City,2023-10-29,housing_buildings,820
New York City,2023-10-29,information_administration,155
New York City,2023-10-29,noise,2342
New York City,2023-10-29,other,3232
New York City,2023-10-29,sanitation,46
New York City,2023-10-29,transport_public_realm,1238
New York City,2023-10-30,housing_buildings,1863
New York City,2023-10-30,information_administration,367
New York City,2023-10-30,noise,964
New York City,2023-10-30,other,5000
New York City,2023-10-30,sanitation,158
New York City,2023-10-30,transport_public_realm,1438
New York City,2023-10-31,housing_buildings,3068
New York City,2023-10-31,information_administration,334
New York City,2023-10-31,noise,1154
New York City,2023-10-31,other,5066
New York City,2023-10-31,sanitation,160
New York City,2023-10-31,transport_public_realm,1541
New York City,2023-11-01,housing_buildings,3677
New York City,2023-11-01,information_administration,346
New York City,2023-11-01,noise,1119
New York City,2023-11-01,other,4889
New York City,2023-11-01,sanitation,152
New York City,2023-11-01,transport_public_realm,1190
New York City,2023-11-02,housing_buildings,3655
New York City,2023-11-02,information_administration,380
New York City,2023-11-02,noise,1034
New York City,2023-11-02,other,4786
New York City,2023-11-02,sanitation,131
New York City,2023-11-02,transport_public_realm,1366
New York City,2023-11-03,housing_buildings,2507
New York City,2023-11-03,information_administration,308
New York City,2023-11-03,noise,1283
New York City,2023-11-03,other,4638
New York City,2023-11-03,sanitation,115
New York City,2023-11-03,transport_public_realm,1330
New York City,2023-11-04,housing_buildings,1350
New York City,2023-11-04,information_administration,123
New York City,2023-11-04,noise,1930
New York City,2023-11-04,other,3489
New York City,2023-11-04,sanitation,90
New York City,2023-11-04,transport_public_realm,1229
New York City,2023-11-05,housing_buildings,1037
New York City,2023-11-05,information_administration,165
New York City,2023-11-05,noise,1906
New York City,2023-11-05,other,3530
New York City,2023-11-05,sanitation,91
New York City,2023-11-05,transport_public_realm,1472
New York City,2023-11-06,housing_buildings,2079
New York City,2023-11-06,information_administration,300
New York City,2023-11-06,noise,916
New York City,2023-11-06,other,5010
New York City,2023-11-06,sanitation,157
New York City,2023-11-06,transport_public_realm,1523
New York City,2023-11-07,housing_buildings,1528
New York City,2023-11-07,information_administration,301
New York City,2023-11-07,noise,1050
New York City,2023-11-07,other,4677
New York City,2023-11-07,sanitation,124
New York City,2023-11-07,transport_public_realm,1230
New York City,2023-11-08,housing_buildings,2564
New York City,2023-11-08,information_administration,311
New York City,2023-11-08,noise,1075
New York City,2023-11-08,other,4689
New York City,2023-11-08,sanitation,144
New York City,2023-11-08,transport_public_realm,1352
New York City,2023-11-09,housing_buildings,1910
New York City,2023-11-09,information_administration,298
New York City,2023-11-09,noise,1141
New York City,2023-11-09,other,4533
New York City,2023-11-09,sanitation,113
New York City,2023-11-09,transport_public_realm,1493
New York City,2023-11-10,housing_buildings,2226
New York City,2023-11-10,information_administration,225
